id,gene_symbol,gene_name,entrez_gene_id,homologene_group_id
37576,Hnrnph1,heterogeneous nuclear ribonucleoprotein H1,59013,31318
35538,Hnrnph2,heterogeneous nuclear ribonucleoprotein H2,56258,23165
129060,Hnrnph3,heterogeneous nuclear ribonucleoprotein H3,432467,11012
15162,Hnrnpk,heterogeneous nuclear ribonucleoprotein K,15387,81909
15163,Hnrnpl,heterogeneous nuclear ribonucleoprotein L,15388,1174
48533,Hnrnpll,heterogeneous nuclear ribonucleoprotein L-like,72692,26701
52776,Hnrnpm,heterogeneous nuclear ribonucleoprotein M,76936,4354
50167,Hnrnpr,heterogeneous nuclear ribonucleoprotein R,74326,4251
31290,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,51810,22991
87540,Hnrnpul1,heterogeneous nuclear ribonucleoprotein U-like 1,232989,31419
44535,Hnrnpul2,heterogeneous nuclear ribonucleoprotein U-like 2,68693,28583
43275,Hoga1,4-hydroxy-2-oxoglutarate aldolase 1,67432,12130
26303,Homer1,homer homolog 1 (Drosophila),26556,3155
26304,Homer2,homer homolog 2 (Drosophila),26557,3560
26305,Homer3,homer homolog 3 (Drosophila),26558,37972
88527,Homez,homeodomain leucine zipper-encoding gene,239099,10828
53803,Hook1,hook homolog 1 (Drosophila),77963,9289
82129,Hook2,hook homolog 2 (Drosophila),170833,8332
107126,Hook3,hook homolog 3 (Drosophila),320191,13022
50159,Hopx,HOP homeobox,74318,15859
43824,Hormad1,HORMA domain containing 1,67981,69415
51669,Hormad2,HORMA domain containing 2,75828,45130
15169,Hoxa1,homeobox A1,15394,4032
15170,Hoxa10,homeobox A10,15395,7365
15171,Hoxa11,homeobox A11,15396,4033
15172,Hoxa11os,"homeobox A11, opposite strand",15397,
15174,Hoxa2,homeobox A2,15399,4901
15175,Hoxa3,homeobox A3,15400,40725
15176,Hoxa4,homeobox A4,15401,37583
15177,Hoxa5,homeobox A5,15402,40726
15178,Hoxa6,homeobox A6,15403,7765
15179,Hoxa7,homeobox A7,15404,56001
15180,Hoxa9,homeobox A9,15405,7766
15182,Hoxb1,homeobox B1,15407,1615
15183,Hoxb13,homeobox B13,15408,4640
68056,Hoxb2,homeobox B2,103889,37584
15185,Hoxb3,homeobox B3,15410,1617
15187,Hoxb4,homeobox B4,15412,32095
15188,Hoxb5,homeobox B5,15413,37585
15189,Hoxb6,homeobox B6,15414,7366
15190,Hoxb7,homeobox B7,15415,55828
15191,Hoxb8,homeobox B8,15416,7768
15192,Hoxb9,homeobox B9,15417,7367
84109,Hoxc10,homeobox C10,209448,130362
73821,Hoxc11,homeobox C11,109663,128521
15196,Hoxc12,homeobox C12,15421,7769
15197,Hoxc13,homeobox C13,15422,7770
15198,Hoxc4,homeobox C4,15423,8408
15199,Hoxc5,homeobox C5,15424,41296
15200,Hoxc6,homeobox C6,15425,19533
15201,Hoxc8,homeobox C8,15426,130642
15202,Hoxc9,homeobox C9,15427,128283
15204,Hoxd1,homeobox D1,15429,7772
15205,Hoxd10,homeobox D10,15430,1619
15207,Hoxd12,homeobox D12,15432,7369
15208,Hoxd13,homeobox D13,15433,20147
15209,Hoxd3,homeobox D3,15434,5034
49270,Hoxd3os1,"homeobox D3, opposite strand 1",73429,
15211,Hoxd4,homeobox D4,15436,7773
15212,Hoxd8,homeobox D8,15437,10473
15213,Hoxd9,homeobox D9,15438,8409
15214,Hp,haptoglobin,15439,121756
15216,Hp1bp3,"heterochromatin protein 1, binding protein 3",15441,7774
15219,Hpca,hippocalcin,15444,55634
32920,Hpcal1,hippocalcin-like 1,53602,37586
81952,Hpcal4,hippocalcin-like 4,170638,9441
15220,Hpd,4-hydroxyphenylpyruvic acid dioxygenase,15445,1620
88987,Hpdl,4-hydroxyphenylpyruvate dioxygenase-like,242642,13109
15221,Hpgd,hydroxyprostaglandin dehydrogenase 15 (NAD),15446,68095
33777,Hpgds,hematopoietic prostaglandin D synthase,54486,113741
15226,Hpn,hepsin,15451,20498
15227,Hprt,hypoxanthine guanine phosphoribosyl transferase,15452,56590
82883,Hps1,Hermansky-Pudlak syndrome 1 homolog (human),192236,163
12590,Hps3,Hermansky-Pudlak syndrome 3 homolog (human),12807,13019
82879,Hps4,Hermansky-Pudlak syndrome 4 homolog (human),192232,11123
19933,Hps6,Hermansky-Pudlak syndrome 6,20170,11691
15217,Hpse,heparanase,15442,68528
120117,Hpse2,heparanase 2,381226,
15233,Hpx,hemopexin,15458,511
15235,Hr,hairless,15460,3774
15236,Hras,Harvey rat sarcoma virus oncogene,15461,55890
27026,Hrasls,HRAS-like suppressor,27281,8452
42570,Hrasls5,"HRAS-like suppressor family, member 5",66727,12019
15239,Hrc,histidine rich calcium binding protein,15464,1622
60817,Hrg,histidine-rich glycoprotein,94175,30973
15240,Hrh1,histamine receptor H1,15465,668
15241,Hrh2,histamine receptor H2,15466,40613
63466,Hrh3,histamine receptor H3,99296,5232
86217,Hrh4,histamine receptor H4,225192,11002
11909,Hrk,"harakiri, BCL2 interacting protein (contains only BH3 domain)",12123,37853
44565,Hrnr,hornerin,68723,128370
15248,Hrsp12,heat-responsive protein 12,15473,4261
37270,Hs1bp3,HCLS1 binding protein 3,58240,10980
23661,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,23908,8025
15251,Hs3st1,heparan sulfate (glucosamine) 3-O-sulfotransferase 1,15476,3751
83363,Hs3st2,heparan sulfate (glucosamine) 3-O-sulfotransferase 2,195646,21220
15253,Hs3st3a1,heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1,15478,88735
30273,Hs6st1,heparan sulfate 6-O-sulfotransferase 1,50785,75051
30274,Hs6st2,heparan sulfate 6-O-sulfotransferase 2,50786,9277
30275,Hs6st3,heparan sulfate 6-O-sulfotransferase 3,50787,89201
44039,Hsbp1,heat shock factor binding protein 1,68196,37494
65070,Hscb,HscB iron-sulfur cluster co-chaperone homolog (E. coli),100900,13945
15258,Hsd11b1,hydroxysteroid 11-beta dehydrogenase 1,15483,68471
15259,Hsd11b2,hydroxysteroid 11-beta dehydrogenase 2,15484,20088
15260,Hsd17b1,hydroxysteroid (17-beta) dehydrogenase 1,15485,37303
14884,Hsd17b10,hydroxysteroid (17-beta) dehydrogenase 10,15108,68403
77391,Hsd17b11,hydroxysteroid (17-beta) dehydrogenase 11,114664,69209
35628,Hsd17b12,hydroxysteroid (17-beta) dehydrogenase 12,56348,95094
89044,Hsd17b13,hydroxysteroid (17-beta) dehydrogenase 13,243168,71549
41908,Hsd17b14,hydroxysteroid (17-beta) dehydrogenase 14,66065,75054
15261,Hsd17b2,hydroxysteroid (17-beta) dehydrogenase 2,15486,99709
15263,Hsd17b4,hydroxysteroid (17-beta) dehydrogenase 4,15488,358
27145,Hsd17b6,hydroxysteroid (17-beta) dehydrogenase 6,27400,20811
15265,Hsd17b7,hydroxysteroid (17-beta) dehydrogenase 7,15490,40728
15267,Hsd3b1,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",15492,128046
15268,Hsd3b2,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",15493,69149
15270,Hsd3b4,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",15495,104115
15271,Hsd3b5,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",15496,104115
15272,Hsd3b6,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",15497,69149
65672,Hsd3b7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",101502,41617
48393,Hsdl1,hydroxysteroid dehydrogenase like 1,72552,100660
48320,Hsdl2,hydroxysteroid dehydrogenase like 2,72479,75204
15274,Hsf1,heat shock factor 1,15499,74556
15275,Hsf2,heat shock factor 2,15500,37931
50218,Hsf2bp,heat shock transcription factor 2 binding protein,74377,38263
89395,Hsf3,heat shock transcription factor 3,245525,
26134,Hsf4,heat shock transcription factor 4,26386,100128
108353,Hsf5,heat shock transcription factor family member 5,327992,52701
46907,Hsfy2,"heat shock transcription factor, Y linked 2",71066,128390
84115,Hsh2d,hematopoietic SH2 domain containing,209488,13142
15294,Hsp90aa1,"heat shock protein 90, alpha (cytosolic), class A member 1",15519,68464
15291,Hsp90ab1,"heat shock protein 90 alpha (cytosolic), class B member 1",15516,74306
21784,Hsp90b1,"heat shock protein 90, beta (Grp94), member 1",22027,2476
49283,Hspa12a,heat shock protein 12A,73442,18422
48471,Hspa12b,heat shock protein 12B,72630,41749
75073,Hspa13,"heat shock protein 70 family, member 13",110920,5062
29987,Hspa14,heat shock protein 14,50497,74307
83146,Hspa1a,heat shock protein 1A,193740,74294
15257,Hspa1l,heat shock protein 1-like,15482,130082
15287,Hspa2,heat shock protein 2,15512,68564
15300,Hspa4,heat shock protein 4,15525,1624
18182,Hspa4l,heat shock protein 4 like,18415,22610
14604,Hspa5,heat shock protein 5,14828,3908
15256,Hspa8,heat shock protein 8,15481,68524
15301,Hspa9,heat shock protein 9,15526,39452
15282,Hspb1,heat shock protein 1,15507,1180
48779,Hspb11,"heat shock protein family B (small), member 11",72938,22947
45095,Hspb2,heat shock protein 2,69253,68189
35814,Hspb3,heat shock protein 3,56534,31369
89155,Hspb6,"heat shock protein, alpha-crystallin-related, B6",243912,36931
29553,Hspb7,"heat shock protein family, member 7 (cardiovascular)",29818,8480
56658,Hspb8,heat shock protein 8,80888,8654
42510,Hspbap1,Hspb associated protein 1,66667,11617
42088,Hspbp1,"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1",66245,40827
15285,Hspd1,heat shock protein 1 (chaperonin),15510,1626
15303,Hspe1,heat shock protein 1 (chaperonin 10),15528,20500
15305,Hspg2,perlecan (heparan sulfate proteoglycan 2),15530,68473
15280,Hsph1,heat shock 105kDa/110kDa protein 1,15505,21322
32895,Htatip2,"HIV-1 tat interactive protein 2, homolog (human)",53415,4676
48300,Htatsf1,HIV TAT specific factor 1,72459,40950
15325,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,15550,20148
15326,Htr1b,5-hydroxytryptamine (serotonin) receptor 1B,15551,669
15327,Htr1d,5-hydroxytryptamine (serotonin) receptor 1D,15552,20240
15332,Htr1f,5-hydroxytryptamine (serotonin) receptor 1F,15557,37361
15333,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,15558,68073
15334,Htr2b,5-hydroxytryptamine (serotonin) receptor 2B,15559,55492
15335,Htr2c,5-hydroxytryptamine (serotonin) receptor 2C,15560,20242
15336,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,15561,671
36293,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,57014,38131
15337,Htr4,5 hydroxytryptamine (serotonin) receptor 4,15562,20243
15338,Htr5a,5-hydroxytryptamine (serotonin) receptor 5A,15563,22461
15339,Htr5b,5-hydroxytryptamine (serotonin) receptor 5B,15564,74951
15340,Htr6,5-hydroxytryptamine (serotonin) receptor 6,15565,673
15341,Htr7,5-hydroxytryptamine (serotonin) receptor 7,15566,20244
35496,Htra1,HtrA serine peptidase 1,56213,31114
41279,Htra2,HtrA serine peptidase 2,64704,113300
54398,Htra3,HtrA serine peptidase 3,78558,12697
108968,Htra4,HtrA serine peptidase 4,330723,17801
14970,Htt,huntingtin,15194,1593
26306,Hunk,hormonally upregulated Neu-associated kinase,26559,8742
15349,Hus1,Hus1 homolog (S. pombe),15574,37932
84216,Hus1b,Hus1 homolog b (S. pombe),210554,51833
37589,Huwe1,"HECT, UBA and WWE domain containing 1",59026,45994
49937,Hvcn1,hydrogen voltage-gated channel 1,74096,12535
15361,Hyal1,hyaluronoglucosaminidase 1,15586,5277
15362,Hyal2,hyaluronoglucosaminidase 2,15587,7776
73843,Hyal3,hyaluronoglucosaminidase 3,109685,2626
52882,Hyal4,hyaluronoglucosaminidase 4,77042,69117
50309,Hyal5,hyaluronoglucosaminidase 5,74468,50610
50250,Hyal6,hyaluronoglucosaminidase 6,74409,78028
89263,Hydin,"HYDIN, axonemal central pair apparatus protein",244653,52118
44023,Hyi,hydroxypyruvate isomerase homolog (E. coli),68180,12824
88036,Hykk,hydroxylysine kinase 1,235386,16057
52672,Hyls1,hydrolethalus syndrome 1,76832,82283
12067,Hyou1,hypoxia up-regulated 1,12282,4658
43536,Hypk,huntingtin interacting protein K,67693,9498
43177,Hypm,huntingtin interacting protein M,67334,12115
150391,I0C0017H17Rik*,RIKEN cDNA I0C0017H17 gene (non-RefSeq),,
150392,I0C0021L08Rik*,RIKEN cDNA I0C0021L08 gene (non-RefSeq),,
144024,I0C0044D17Rik,RIKEN cDNA I0C0044D17 gene,545660,
150393,I1C0048O07Rik*,RIKEN cDNA I1C0048O07 gene (non-RefSeq),,
150395,I830002M09Rik*,RIKEN cDNA I830002M09 gene (non-RefSeq),,
150396,I830007O11Rik*,RIKEN cDNA I830007O11 gene (non-RefSeq),,
150398,I830018F20Rik*,RIKEN cDNA I830018F20 gene (non-RefSeq),,
130221,I830077J02Rik,RIKEN cDNA I830077J02 gene,433638,45482
150400,I920003L04Rik*,RIKEN cDNA I920003L04 gene (non-RefSeq),,
150402,I920196L20Rik*,RIKEN cDNA I920196L20 gene (non-RefSeq),,
43575,Iah1,isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae),67732,41674
15647,Iapp,islet amyloid polypeptide,15874,36024
69313,Iars,isoleucine-tRNA synthetase,105148,5325
120157,Iars2,"isoleucine-tRNA synthetase 2, mitochondrial",381314,7118
85047,Iba57,"IBA57, iron-sulfur cluster assembly homolog (S. cerevisiae)",216792,13844
15664,Ibsp,integrin binding sialoprotein,15891,3644
72996,Ibtk,inhibitor of Bruton agammaglobulinemia tyrosine kinase,108837,34661
15666,Ica1,islet cell autoantigen 1,15893,7777
46216,Ica1l,islet cell autoantigen 1-like,70375,16323
15667,Icam1,intercellular adhesion molecule 1,15894,168
15669,Icam2,intercellular adhesion molecule 2,15896,675
54209,Icam4,"intercellular adhesion molecule 4, Landsteiner-Wiener blood group",78369,74401
15671,Icam5,"intercellular adhesion molecule 5, telencephalin",15898,2447
85348,Ice1,interactor of little elongation complex ELL subunit 1,218333,18902
60349,Ice2,interactor of little elongation complex ELL subunit 2,93697,11618
35822,Ick,intestinal cell kinase,56542,69218
36570,Icmt,isoprenylcysteine carboxyl methyltransferase,57295,5735
33460,Icos,inducible T cell co-stimulator,54167,8097
30211,Icosl,icos ligand,50723,49412
44414,Ict1,immature colon carcinoma transcript 1,68572,1185
15674,Id1,inhibitor of DNA binding 1,15901,1631
15675,Id2,inhibitor of DNA binding 2,15902,1632
15676,Id3,inhibitor of DNA binding 3,15903,1633
15677,Id4,inhibitor of DNA binding 4,15904,1186
15698,Ide,insulin degrading enzyme,15925,3645
15699,Idh1,"isocitrate dehydrogenase 1 (NADP+), soluble",15926,21195
92880,Idh2,"isocitrate dehydrogenase 2 (NADP+), mitochondrial",269951,37590
43677,Idh3a,isocitrate dehydrogenase 3 (NAD+) alpha,67834,4037
82022,Idh3b,isocitrate dehydrogenase 3 (NAD+) beta,170718,5035
15702,Idh3g,"isocitrate dehydrogenase 3 (NAD+), gamma",15929,55803
106489,Idi1,isopentenyl-diphosphate delta isomerase,319554,3315
107516,Idi2,isopentenyl-diphosphate delta isomerase 2,320581,77606
51572,Idnk,idnK gluconokinase homolog (E. coli),75731,5666
15703,Ido1,"indoleamine 2,3-dioxygenase 1",15930,48082
84069,Ido2,"indoleamine 2,3-dioxygenase 2",209176,48830
15704,Ids,iduronate 2-sulfatase,15931,169
15705,Idua,"iduronidase, alpha-L-",15932,170
15709,Ier2,immediate early response 2,15936,3607
15710,Ier3,immediate early response 3,15937,2894
42034,Ier3ip1,immediate early response 3 interacting protein 1,66191,41106
15712,Ier5,immediate early response 5,15939,7778
48341,Ier5l,immediate early response 5-like,72500,69468
107613,Iffo1,intermediate filament family orphan 1,320678,18706
84446,Iffo2,intermediate filament family orphan 2,212632,102202
26136,Ifi202b,interferon activated gene 202B,26388,
15723,Ifi203,interferon activated gene 203,15950,115929
15724,Ifi204,interferon activated gene 204,15951,115929
86460,Ifi205,interferon activated gene 205,226695,115929
32148,Ifi27,"interferon, alpha-inducible protein 27",52668,128709
52773,Ifi27l2a,"interferon, alpha-inducible protein 27 like 2A",76933,
85275,Ifi27l2b,"interferon, alpha-inducible protein 27 like 2B",217845,88918
41815,Ifi30,interferon gamma inducible protein 30,65972,38171
45951,Ifi35,interferon-induced protein 35,70110,4040
14837,Ifi44l,interferon-induced protein 44 like,15061,48468
15726,Ifi47,interferon gamma inducible protein 47,15953,49169
15730,Ifit1,interferon-induced protein with tetratricopeptide repeats 1,15957,22462
15731,Ifit2,interferon-induced protein with tetratricopeptide repeats 2,15958,1187
15732,Ifit3,interferon-induced protein with tetratricopeptide repeats 3,15959,128285
44555,Ifitm1,interferon induced transmembrane protein 1,68713,74501
107737,Ifitm10,interferon induced transmembrane protein 10,320802,
41984,Ifitm3,interferon induced transmembrane protein 3,66141,129950
49676,Ifitm5,interferon induced transmembrane protein 5,73835,14210
84496,Ifitm6,interferon induced transmembrane protein 6,213002,72556
50323,Ifitm7,interferon induced transmembrane protein 7,74482,
49912,Ifltd1,intermediate filament tail domain containing 1,74071,69453
15737,Ifna11,interferon alpha 11,15964,68536
15740,Ifna4,interferon alpha 4,15967,105364
15748,Ifnar1,interferon (alpha and beta) receptor 1,15975,524
15749,Ifnar2,interferon (alpha and beta) receptor 2,15976,49242
15750,Ifnb1,"interferon beta 1, fibroblast",15977,1640
87033,Ifne,interferon epsilon,230405,18534
15751,Ifng,interferon gamma,15978,55526
15752,Ifngr1,interferon gamma receptor 1,15979,359
15753,Ifngr2,interferon gamma receptor 2,15980,4041
122560,Ifnk,interferon kappa,387510,36384
88996,Ifnlr1,interferon lambda receptor 1,242700,52086
106081,Ifnz,interferon zeta,319146,45671
15755,Ifrd1,interferon-related developmental regulator 1,15982,31043
15756,Ifrd2,interferon-related developmental regulator 2,15983,21341
57568,Ift122,intraflagellar transport 122,81896,12819
70798,Ift140,intraflagellar transport 140,106633,40979
43504,Ift172,intraflagellar transport 172,67661,15202
35263,Ift20,intraflagellar transport 20,55978,49559
43129,Ift22,intraflagellar transport 22,67286,11253
42885,Ift27,intraflagellar transport 27,67042,4998
52252,Ift43,intraflagellar transport 43,76411,12641
52409,Ift46,intraflagellar transport 46,76568,10596
89486,Ift52,intraflagellar transport 52,245866,9335
49757,Ift57,intraflagellar transport 57,73916,32383
43537,Ift74,intraflagellar transport 74,67694,11831
44102,Ift80,intraflagellar transport 80,68259,12253
12374,Ift81,intraflagellar transport 81,12589,7664
21580,Ift88,intraflagellar transport 88,21821,4761
18284,Igbp1,immunoglobulin (CD79A) binding protein 1,18518,44067
30030,Igbp1b,immunoglobulin (CD79A) binding protein 1b,50540,75049
19052,Igdcc3,"immunoglobulin superfamily, DCC subclass, member 3",19289,3590
36020,Igdcc4,"immunoglobulin superfamily, DCC subclass, member 4",56741,10570
15773,Igf1,insulin-like growth factor 1,16000,515
15774,Igf1r,insulin-like growth factor I receptor,16001,30997
15775,Igf2,insulin-like growth factor 2,16002,510
79899,Igf2bp1,insulin-like growth factor 2 mRNA binding protein 1,140486,4772
106700,Igf2bp2,insulin-like growth factor 2 mRNA binding protein 2,319765,4774
79901,Igf2bp3,insulin-like growth factor 2 mRNA binding protein 3,140488,4773
15777,Igf2r,insulin-like growth factor 2 receptor,16004,676
15778,Igfals,"insulin-like growth factor binding protein, acid labile subunit",16005,37987
15779,Igfbp1,insulin-like growth factor binding protein 1,16006,498
15781,Igfbp2,insulin-like growth factor binding protein 2,16008,499
15782,Igfbp3,insulin-like growth factor binding protein 3,16009,500
15783,Igfbp4,insulin-like growth factor binding protein 4,16010,1192
15784,Igfbp5,insulin-like growth factor binding protein 5,16011,56489
15785,Igfbp6,insulin-like growth factor binding protein 6,16012,1641
29552,Igfbp7,insulin-like growth factor binding protein 7,29817,1193
51267,Igfbpl1,insulin-like growth factor binding protein-like 1,75426,10292
